tag_id,scaffold_id,terminus,num_msa_hits,af2_rmsd,af2_mean_bfactor,af2_fix_rmsd,af2_fix_mean_bfactor,af3_rmsd,af3_mean_bfactor,af3_fix_rmsd,af3_fix_mean_bfactor,esm_rmsd,esm_mean_bfactor,esm_argmax_rmsd,esm_argmax_mean_bfactor
2bn6,GST,N,1807,3.6638293266296387,84.3930303030303,3.5315260887145996,81.57757575757577,3.1819515228271484,84.27222222222223,3.2045795917510986,85.40606060606059,3.816478729248047,0.7263636363636364,3.450669288635254,0.5406060606060606
2bn6,GST,C,1807,3.1020236015319824,78.15272727272728,2.8985650539398193,72.24030303030302,3.3464698791503906,85.68898989898987,2.8600986003875732,84.2860606060606,3.062577247619629,0.7809090909090909,2.691164493560791,0.5200000000000001
2bn6,MBP,N,1807,3.5669119358062744,77.30848484848484,3.5580101013183594,81.17272727272727,3.547574996948242,86.18060606060605,3.5657830238342285,87.95474747474746,,,2.9817538261413574,0.6106060606060608
2bn6,MBP,C,1807,2.873021125793457,69.44515151515151,3.2690279483795166,67.15939393939392,3.363039255142212,78.68121212121213,3.3334434032440186,77.38181818181818,3.0961766242980957,0.7836363636363635,2.6395246982574463,0.5675757575757575
1emz,no_scaffold,,358,2.7894134521484375,88.86380952380951,,,1.250593900680542,93.61714285714285,,,2.635110855102539,0.9380952380952383,2.6951024532318115,0.9185714285714287
1emz,GFP,N,358,2.78802752494812,55.37809523809523,2.8242976665496826,50.361428571428554,3.7846250534057617,43.586984126984134,3.400057554244995,41.38142857142857,5.754845142364502,0.6223809523809525,3.419484853744507,0.31571428571428567
1emz,GFP,C,358,2.7252769470214844,60.696190476190466,2.6292243003845215,55.257142857142846,2.3907647132873535,49.522063492063495,2.4193384647369385,52.24507936507938,7.429268836975098,0.6576190476190478,2.730989456176758,0.3195238095238095
1emz,SUMO,N,358,2.4890739917755127,69.6604761904762,2.5957415103912354,80.99857142857144,5.17069673538208,48.16523809523809,3.2246415615081787,61.894444444444446,1.5663484334945679,0.7190476190476193,3.3367412090301514,0.4957142857142856
1emz,SUMO,C,358,2.4097776412963867,63.73999999999999,2.70746111869812,55.66380952380951,2.381005048751831,57.26079365079366,4.964086532592773,60.08174603174604,2.711439371109009,0.8100000000000002,3.0097415447235107,0.6680952380952383
1emz,GST,N,358,2.711174488067627,47.72952380952382,2.7293787002563477,48.572380952380946,4.619659900665283,37.8331746031746,2.8719475269317627,56.46857142857143,5.729981899261475,0.5785714285714286,2.782015562057495,0.4333333333333334
1emz,GST,C,358,3.920907497406006,39.15190476190476,4.888149261474609,38.350476190476186,5.835622787475586,44.29174603174604,2.7410552501678467,42.51777777777779,2.6010165214538574,0.6633333333333333,3.3205111026763916,0.40571428571428564
1emz,MBP,N,358,8.278674125671387,37.96333333333333,2.6207923889160156,49.22666666666666,9.095335006713867,34.88857142857143,2.6501362323760986,61.661428571428566,,,2.9388210773468018,0.5142857142857141
1emz,MBP,C,358,2.8132195472717285,48.70857142857141,3.485738515853882,45.66476190476191,2.6580252647399902,50.00777777777778,3.333915948867798,52.96698412698412,2.433314323425293,0.6823809523809521,2.458676815032959,0.4885714285714286
5lm0,no_scaffold,,119,2.2686166763305664,83.3175,,,1.0543110370635986,92.21071428571429,,,1.0549378395080566,0.9535714285714283,1.2001625299453735,0.8807142857142858
5lm0,GFP,N,119,1.5972533226013184,70.62714285714287,1.3287756443023682,70.6135714285714,3.611037254333496,41.887142857142855,1.2502895593643188,73.49357142857141,1.0972859859466553,0.8064285714285715,3.014190435409546,0.4028571428571428
5lm0,GFP,C,119,1.175277590751648,75.96464285714285,1.2345852851867676,80.09857142857145,4.592930316925049,49.08749999999999,1.0264513492584229,79.4729761904762,1.1223918199539185,0.650357142857143,1.34463632106781,0.5017857142857144
5lm0,SUMO,N,119,4.102057933807373,45.005714285714284,1.4833225011825562,79.58678571428572,9.431488990783691,48.17821428571428,1.035178303718567,80.74535714285715,11.109827995300293,0.7457142857142858,10.381986618041992,0.42785714285714277
5lm0,SUMO,C,119,1.0750880241394043,71.63321428571427,1.410006046295166,80.61285714285714,0.7489411234855652,78.89321428571428,0.7329173684120178,78.97059523809523,1.0582269430160522,0.8414285714285713,2.919140100479126,0.5164285714285715
5lm0,GST,N,119,1.4560248851776123,78.09428571428572,1.4257198572158813,78.77928571428572,1.1746644973754883,74.58178571428572,1.381069540977478,80.10464285714286,10.676568031311035,0.5289285714285715,10.49985408782959,0.4007142857142856
5lm0,GST,C,119,5.050128936767578,54.6732142857143,2.14332914352417,79.07821428571428,10.743714332580566,51.3907142857143,2.134570598602295,74.22214285714287,10.154887199401855,0.6132142857142858,9.143009185791016,0.42107142857142854
5lm0,MBP,N,119,1.3174290657043457,73.29107142857144,1.4121687412261963,69.56428571428572,1.3514758348464966,72.95107142857144,1.5072532892227173,77.36404761904762,1.3363903760910034,0.6292857142857142,3.211212635040283,0.4828571428571428
5lm0,MBP,C,119,1.0099292993545532,69.62107142857143,1.2441266775131226,75.63750000000002,1.0761843919754028,78.06511904761904,1.089553713798523,80.61250000000001,,,1.1550265550613403,0.5642857142857144
1cfg,no_scaffold,,5979,3.5515449047088623,78.32818181818183,,,2.8503475189208984,90.24863636363638,,,10.79339599609375,0.875,10.470983505249023,0.8000000000000002
1cfg,GFP,N,5979,4.199292182922363,46.17363636363637,9.898836135864258,75.0440909090909,3.8193202018737793,39.25242424242424,9.988518714904785,73.67045454545455,3.7757070064544678,0.7122727272727273,5.706624984741211,0.3177272727272728
1cfg,GFP,C,5979,3.3214614391326904,47.103181818181824,10.406597137451172,78.06136363636365,4.093636512756348,42.242727272727265,7.127864837646484,38.54484848484849,7.090456962585449,0.655,6.721725940704346,0.27636363636363637
1cfg,SUMO,N,5979,3.8845434188842773,64.83636363636364,9.643540382385254,66.16999999999999,4.228513717651367,66.04651515151515,4.114437103271484,68.07439393939396,5.145844459533691,0.8549999999999999,2.7143168449401855,0.4772727272727273
1cfg,SUMO,C,5979,5.745336532592773,52.10681818181819,9.826964378356934,65.49409090909089,5.6331987380981445,46.90621212121212,8.229768753051758,52.227727272727286,4.248713970184326,0.7022727272727272,5.144021987915039,0.4663636363636363
1cfg,GST,N,5979,4.043182849884033,57.08909090909091,9.836164474487305,76.40454545454544,3.540473222732544,56.75666666666667,10.077754974365234,78.07803030303032,3.7810566425323486,0.6904545454545453,4.323147773742676,0.4840909090909091
1cfg,GST,C,5979,4.855856418609619,49.585909090909084,10.235575675964355,79.06636363636362,6.409013748168945,44.70015151515151,10.24197769165039,75.88409090909093,3.0871810913085938,0.4736363636363637,3.9400081634521484,0.38863636363636367
1cfg,MBP,N,5979,7.7387518882751465,36.935,10.157066345214844,74.95863636363637,9.605344772338867,35.71030303030303,10.048408508300781,77.92575757575759,,,3.899731159210205,0.5004545454545455
1cfg,MBP,C,5979,3.016763925552368,42.865454545454554,10.050381660461426,73.62045454545455,3.7107369899749756,42.08409090909092,10.015348434448242,75.13424242424242,3.2708637714385986,0.5531818181818182,3.0899245738983154,0.4054545454545454
2rlw,no_scaffold,,4,2.8215253353118896,78.33735294117646,,,2.0387182235717773,91.4499019607843,,,2.1714067459106445,0.9635294117647059,10.824365615844727,0.5452941176470588
2rlw,GFP,N,4,8.912203788757324,34.12941176470589,11.185541152954102,31.799705882352935,10.436633110046387,24.983235294117648,10.989290237426758,25.636078431372553,8.397811889648438,0.525,14.532622337341309,0.2573529411764706
2rlw,GFP,C,4,10.961424827575684,32.28088235294117,13.33138656616211,29.315588235294108,11.218269348144531,27.220980392156857,10.859501838684082,26.64911764705882,5.2216057777404785,0.6220588235294118,12.781078338623047,0.2544117647058824
2rlw,SUMO,N,4,6.738590717315674,51.25441176470588,6.804019451141357,53.4120588235294,10.014350891113281,40.671960784313725,8.983497619628906,38.40509803921569,7.487362384796143,0.7247058823529412,10.774382591247559,0.42735294117647055
2rlw,SUMO,C,4,7.676023006439209,47.76970588235294,10.523384094238281,45.5664705882353,9.352632522583008,41.79235294117647,9.48176383972168,42.175490196078435,6.4579997062683105,0.7323529411764703,6.800654411315918,0.43
2rlw,GST,N,4,7.458270072937012,35.5285294117647,8.754398345947266,32.367058823529405,7.142856597900391,39.4035294117647,8.124788284301758,35.63274509803921,6.260315418243408,0.4350000000000001,6.485785007476807,0.46441176470588247
2rlw,GST,C,4,9.642021179199219,37.00441176470588,9.406340599060059,31.291176470588237,11.172625541687012,38.54098039215687,11.299314498901367,40.33862745098039,2.9095144271850586,0.7241176470588234,8.930975914001465,0.3608823529411765
2rlw,MBP,N,4,11.297896385192871,31.354705882352945,10.625077247619629,32.37058823529412,12.078752517700195,28.3356862745098,10.064682006835938,31.069411764705883,8.904679298400879,0.5811764705882352,7.818009853363037,0.3988235294117646
2rlw,MBP,C,4,8.510875701904297,32.779117647058825,9.637948989868164,32.22911764705883,7.2117390632629395,36.683039215686264,7.524284362792969,35.42039215686275,,,8.467220306396484,0.3541176470588236
2it7,no_scaffold,,114,0.5314280986785889,94.09857142857142,,,0.675567090511322,95.32130952380953,,,2.2021484375,0.8846428571428572,2.969470739364624,0.8203571428571428
2it7,GFP,N,114,0.4485364258289337,77.4242857142857,0.4556877911090851,77.2757142857143,0.5590408444404602,76.33309523809524,0.42507845163345337,81.76059523809525,3.05192232131958,0.6964285714285714,3.260207414627075,0.5821428571428571
2it7,GFP,C,114,0.563362717628479,86.92178571428569,0.5402340292930603,87.93357142857143,0.5704745054244995,83.91285714285715,0.6219942569732666,84.32916666666668,2.2490267753601074,0.7332142857142856,3.143099069595337,0.5457142857142857
2it7,SUMO,N,114,13.26955509185791,44.48,0.47413012385368347,92.85071428571428,11.28036117553711,39.64154761904763,0.8251396417617798,84.67404761904763,3.286468505859375,0.8132142857142858,2.0469236373901367,0.7024999999999999
2it7,SUMO,C,114,0.7290000915527344,79.26964285714287,1.1214890480041504,75.44642857142858,0.5393645763397217,89.44845238095238,0.518285870552063,89.79619047619047,1.0520358085632324,0.7728571428571429,3.2739548683166504,0.6625
2it7,GST,N,114,0.4870096445083618,78.97178571428573,0.4674047827720642,83.0775,1.3547484874725342,57.81130952380952,0.6016764640808105,85.09107142857141,2.642826795578003,0.7696428571428571,3.005798101425171,0.5735714285714286
2it7,GST,C,114,0.7786706686019897,78.17571428571428,0.9846248626708984,76.99142857142857,2.376971483230591,73.97380952380952,1.6137479543685913,74.03357142857142,2.16560959815979,0.7067857142857144,3.0514392852783203,0.5464285714285715
2it7,MBP,N,114,12.46522045135498,35.864999999999995,0.4924551248550415,72.96035714285715,0.9695493578910828,75.44928571428572,0.440865695476532,80.55702380952381,,,2.9594995975494385,0.5578571428571428
2it7,MBP,C,114,1.0066801309585571,72.60571428571427,0.7904862761497498,76.94035714285717,0.7249720692634583,80.8047619047619,0.7353615164756775,81.22369047619047,2.2511844635009766,0.5632142857142857,2.6965491771698,0.5146428571428571
2n2s,no_scaffold,,4,2.345787525177002,76.45718750000002,,,1.6125067472457886,96.43677083333334,,,7.373216152191162,0.8459374999999999,3.4133617877960205,0.551875
2n2s,GFP,N,4,9.125701904296875,36.27375,8.465293884277344,35.5465625,12.127392768859863,27.665937500000002,8.650235176086426,27.736458333333335,13.349896430969238,0.3790625,3.123711109161377,0.3215625
2n2s,GFP,C,4,12.947065353393555,31.960625000000004,9.84142017364502,32.5478125,4.430132865905762,40.916666666666664,2.010634660720825,75.48635416666667,9.055413246154785,0.53125,8.090927124023438,0.27281250000000007
2n2s,SUMO,N,4,6.477461338043213,43.2028125,8.047521591186523,44.7153125,6.2841949462890625,37.99072916666667,2.0315256118774414,75.04677083333333,15.278339385986328,0.5243749999999999,8.370677947998047,0.39875
2n2s,SUMO,C,4,8.65498161315918,45.15687499999999,9.34363079071045,37.98875,1.996612548828125,81.163125,2.0974106788635254,83.08760416666668,10.347193717956543,0.37375,11.16324234008789,0.38875
2n2s,GST,N,4,14.998400688171387,33.316250000000004,13.125930786132812,33.520312499999996,13.1161527633667,28.128541666666667,11.948461532592773,29.636562499999997,12.645261764526367,0.3865625,9.854559898376465,0.340625
2n2s,GST,C,4,5.91612434387207,33.2578125,10.810141563415527,32.40562499999999,8.499958992004395,38.62854166666667,8.800015449523926,37.65083333333333,10.888368606567383,0.49499999999999994,7.0218281745910645,0.318125
2n2s,MBP,N,4,12.719437599182129,32.818125,6.333401203155518,38.023125,20.21108055114746,25.485000000000003,3.4321017265319824,36.78302083333333,9.901552200317383,0.4803125,7.2946858406066895,0.3278125
2n2s,MBP,C,4,5.846930980682373,37.569375,5.689834117889404,37.4475,6.652517318725586,35.34552083333333,11.87013053894043,32.837291666666665,7.046823978424072,0.476875,5.049205303192139,0.37718749999999995
2n58,no_scaffold,,1133,1.7385196685791016,83.23666666666666,,,1.9293709993362427,86.14611111111111,,,9.594527244567871,0.9643333333333336,3.495699644088745,0.5876666666666667
2n58,GFP,N,1133,2.4244072437286377,73.33366666666666,2.257079839706421,70.251,2.5239129066467285,69.78055555555555,2.5720009803771973,73.77588888888889,9.126623153686523,0.8323333333333333,6.961371898651123,0.2803333333333333
2n58,GFP,C,1133,2.2585577964782715,82.30266666666668,2.599923849105835,78.14666666666666,9.368903160095215,45.11355555555555,9.560212135314941,46.64644444444444,4.882023811340332,0.7996666666666666,5.760517597198486,0.3013333333333333
2n58,SUMO,N,1133,2.3656082153320312,83.62066666666666,2.3426856994628906,85.40866666666665,6.514063835144043,63.545333333333346,8.011713981628418,58.50544444444444,9.530688285827637,0.7843333333333332,6.93412446975708,0.42933333333333334
2n58,SUMO,C,1133,2.2706451416015625,79.28166666666667,2.5783016681671143,83.17866666666667,8.428523063659668,56.22244444444444,7.27485990524292,57.58233333333333,9.484747886657715,0.7326666666666668,5.980480670928955,0.493
2n58,GST,N,1133,9.401552200317383,51.058666666666674,2.418407678604126,81.27333333333334,5.532615661621094,48.75355555555554,2.562540292739868,81.47855555555554,8.653111457824707,0.7093333333333333,7.773530006408691,0.47866666666666663
2n58,GST,C,1133,2.4495534896850586,69.17166666666668,2.5734448432922363,71.52733333333333,6.038788318634033,51.59022222222222,2.7278566360473633,74.97355555555555,7.842899322509766,0.7383333333333335,5.367636203765869,0.3983333333333334
2n58,MBP,N,1133,2.2131764888763428,76.702,2.381408929824829,73.96333333333334,2.3146491050720215,74.06,2.5072953701019287,84.42622222222222,9.387617111206055,0.7410000000000001,4.414276599884033,0.4213333333333333
2n58,MBP,C,1133,1.953123927116394,60.489000000000004,2.5664258003234863,68.43533333333335,2.4977200031280518,69.1408888888889,2.4184670448303223,76.63633333333334,9.022199630737305,0.7673333333333333,3.5503017902374268,0.3976666666666667
2ncy,no_scaffold,,3,4.214912414550781,89.74541666666667,,,4.389212608337402,95.88888888888889,,,4.634277820587158,0.9554166666666666,4.449769020080566,0.9491666666666667
2ncy,GFP,N,3,4.482177734375,65.58583333333334,4.4393768310546875,67.64916666666667,4.503148078918457,58.57847222222223,4.481362342834473,63.400555555555556,4.308298587799072,0.8570833333333332,4.918734073638916,0.38749999999999996
2ncy,GFP,C,3,4.348817348480225,63.453333333333326,4.24137020111084,61.78,4.59935188293457,58.18555555555557,5.301392078399658,51.78333333333333,3.841790199279785,0.6583333333333334,3.24631667137146,0.34375
2ncy,SUMO,N,3,4.607372760772705,78.18833333333333,4.346475601196289,82.96875,4.545453071594238,78.0340277777778,4.513409614562988,82.37791666666668,4.441814422607422,0.84125,3.8421225547790527,0.5804166666666667
2ncy,SUMO,C,3,4.332679748535156,74.79208333333334,4.25748872756958,75.59083333333335,5.371952056884766,64.13486111111109,5.05863618850708,69.81097222222222,4.543551921844482,0.7145833333333332,4.483219623565674,0.6341666666666668
2ncy,GST,N,3,4.395021438598633,73.72166666666666,4.54419469833374,75.34833333333333,4.52227258682251,75.32972222222222,4.529999256134033,79.55652777777777,3.3650221824645996,0.49916666666666665,4.376558780670166,0.5729166666666666
2ncy,GST,C,3,4.625363826751709,65.97541666666666,3.5097970962524414,43.506249999999994,3.6376519203186035,50.277361111111105,3.4644699096679688,51.002361111111114,4.189600467681885,0.6779166666666667,3.920030117034912,0.45583333333333326
2ncy,MBP,N,3,7.523284435272217,39.689166666666665,4.469857215881348,57.27250000000001,5.815917015075684,42.639583333333334,4.583342552185059,77.51555555555555,4.593049049377441,0.8516666666666666,3.9595961570739746,0.5329166666666666
2ncy,MBP,C,3,4.342716217041016,62.53666666666667,4.604955196380615,48.680416666666666,4.521424293518066,71.54222222222222,4.5742950439453125,73.37680555555556,3.7543447017669678,0.6345833333333333,3.259305953979492,0.5008333333333334
1kgm,no_scaffold,,6504,1.1694891452789307,92.02828571428573,,,2.2200798988342285,94.36638095238095,,,1.7195371389389038,0.9611428571428573,2.0400261878967285,0.9342857142857143
1kgm,GFP,N,6504,1.2056894302368164,83.87428571428569,1.1414443254470825,82.69914285714286,1.28907310962677,82.69276190476188,1.3183406591415405,82.93961904761905,3.0395939350128174,0.7871428571428571,2.696138381958008,0.6405714285714286
1kgm,GFP,C,6504,1.2547287940979004,85.29942857142858,1.228827714920044,84.60885714285715,1.2105224132537842,80.73657142857142,1.3267946243286133,83.87095238095239,1.661501407623291,0.7297142857142856,2.3056905269622803,0.5591428571428572
1kgm,SUMO,N,6504,1.5651695728302002,85.24771428571428,1.3496752977371216,88.90314285714285,1.1377043724060059,86.70409523809522,1.4371975660324097,86.40361904761905,2.199415683746338,0.8817142857142856,1.6633691787719727,0.7037142857142857
1kgm,SUMO,C,6504,1.2331268787384033,85.49228571428571,1.401240348815918,84.74057142857143,1.6300114393234253,86.354,1.7740559577941895,82.4667619047619,1.8547182083129883,0.8697142857142858,1.7795835733413696,0.7517142857142857
1kgm,GST,N,6504,1.0814440250396729,87.90571428571428,1.1477607488632202,88.39142857142858,1.508844256401062,88.71438095238095,1.7777400016784668,87.31228571428572,2.0714199542999268,0.7259999999999999,1.78389573097229,0.6317142857142857
1kgm,GST,C,6504,1.3040118217468262,80.75171428571429,1.3489677906036377,81.07714285714287,1.5509551763534546,85.29161904761905,1.2893056869506836,75.51619047619047,1.6427809000015259,0.7731428571428572,2.1982574462890625,0.528
1kgm,MBP,N,6504,0.9476495981216431,80.37314285714287,1.0063737630844116,82.92142857142858,1.1933355331420898,86.39028571428571,1.247140884399414,84.27685714285715,,,3.07558012008667,0.6097142857142857
1kgm,MBP,C,6504,1.2339473962783813,69.496,1.2720986604690552,72.21057142857143,1.3757069110870361,78.68514285714285,1.5983233451843262,75.95980952380953,2.2931201457977295,0.598,2.531273603439331,0.5477142857142857
7jia,no_scaffold,,3861,1.8140983581542969,87.63333333333334,,,0.9128609895706177,92.76319444444445,,,2.3671875,0.8745833333333334,1.8815606832504272,0.8662500000000001
7jia,GFP,N,3861,1.7337030172348022,68.87208333333332,1.9780105352401733,68.7325,1.4767814874649048,66.38027777777776,1.6639971733093262,67.38069444444444,2.0885868072509766,0.795,2.536290168762207,0.44333333333333336
7jia,GFP,C,3861,2.0932438373565674,74.33999999999999,2.087221622467041,75.15916666666666,1.6626777648925781,68.93180555555556,1.511321783065796,68.69027777777778,3.312886953353882,0.5408333333333333,2.134317636489868,0.4166666666666667
7jia,SUMO,N,3861,8.85886001586914,42.959583333333335,1.6148321628570557,70.25874999999999,1.4477431774139404,68.77166666666666,1.5599921941757202,75.28069444444444,3.986489772796631,0.87,7.816603183746338,0.45333333333333337
7jia,SUMO,C,3861,2.021052122116089,68.88875,2.3328914642333984,65.15791666666667,1.6945077180862427,68.32069444444444,1.4253942966461182,71.99722222222222,10.373356819152832,0.6654166666666667,8.352967262268066,0.42416666666666664
7jia,GST,N,3861,1.7336329221725464,72.88666666666667,2.004396677017212,79.36125,1.6553690433502197,74.68319444444445,1.6525856256484985,80.16430555555556,,,1.9019856452941895,0.6020833333333333
7jia,GST,C,3861,1.8516207933425903,66.96791666666667,2.4090113639831543,65.91083333333333,2.1485674381256104,55.195277777777775,1.7392748594284058,59.47833333333334,3.371157646179199,0.48000000000000004,5.278496265411377,0.3254166666666667
7jia,MBP,N,3861,8.948811531066895,32.770833333333336,1.75041925907135,74.47166666666666,12.343894004821777,29.42555555555556,1.553345799446106,81.30930555555557,3.5869953632354736,0.6475000000000001,3.8809773921966553,0.41541666666666666
7jia,MBP,C,3861,2.1260037422180176,59.23916666666667,1.874802827835083,64.15583333333332,1.9657870531082153,65.90430555555557,1.8677173852920532,64.16958333333335,,,1.9972007274627686,0.5075
1vtp,no_scaffold,,4,3.1065545082092285,84.26807692307689,,,2.3020052909851074,94.00371794871792,,,3.409287691116333,0.9623076923076925,3.4069929122924805,0.9534615384615381
1vtp,GFP,N,4,3.361416816711426,60.12576923076924,3.6342430114746094,49.370769230769234,3.4037132263183594,51.59076923076923,3.3657023906707764,52.51358974358974,3.263051986694336,0.9234615384615387,3.979682683944702,0.2823076923076923
1vtp,GFP,C,4,3.3940019607543945,61.684230769230744,3.3365654945373535,70.92153846153846,3.4715845584869385,60.026153846153846,3.5277020931243896,75.11974358974358,3.0801515579223633,0.6157692307692308,3.300659656524658,0.3884615384615384
1vtp,SUMO,N,4,3.5458199977874756,61.04423076923076,3.320828914642334,90.6746153846154,7.106509685516357,52.73705128205129,3.3729825019836426,72.2776923076923,3.493900775909424,0.8384615384615385,3.7719149589538574,0.5503846153846154
1vtp,SUMO,C,4,3.233924627304077,78.56538461538464,3.3591268062591553,73.11653846153844,2.887437343597412,59.054999999999986,8.522788047790527,49.71961538461539,3.0759997367858887,0.8076923076923077,3.398993968963623,0.5288461538461539
1vtp,GST,N,4,3.490589141845703,70.96615384615386,3.5004873275756836,71.81730769230772,3.590522050857544,69.93243589743591,3.448906898498535,74.51448717948718,3.646268367767334,0.5526923076923078,3.6579301357269287,0.5299999999999999
1vtp,GST,C,4,3.5358057022094727,57.49846153846155,4.922389030456543,36.32192307692306,3.4243686199188232,70.71833333333333,3.5604913234710693,68.54435897435899,2.8352103233337402,0.6149999999999998,3.36283278465271,0.4923076923076923
1vtp,MBP,N,4,3.414553165435791,39.505384615384614,3.776921510696411,53.328461538461546,3.4042255878448486,63.619102564102555,3.424712896347046,71.19025641025641,,,4.140072822570801,0.47500000000000003
1vtp,MBP,C,4,3.4288265705108643,48.695769230769216,3.4708688259124756,57.135000000000005,3.3930137157440186,72.66769230769228,3.3909590244293213,73.26102564102564,3.0866663455963135,0.7300000000000002,2.7837414741516113,0.48307692307692296
2gp8,no_scaffold,,111,2.4024040699005127,84.89124999999999,,,1.6917972564697266,95.53891666666665,,,2.3144335746765137,0.9667500000000003,2.3161814212799072,0.9442500000000001
